Interaction;Value;Percentage_Contribution
bearish_dsc_ask_bid_imbalance <-> bandWidthBB;0.0000;0.0000
bearish_dsc_ask_bid_imbalance <-> bearish_market_context_score;0.0000;0.0000
bearish_dsc_ask_bid_imbalance <-> perctBB;0.0000;0.0000
bearish_dsc_ask_bid_imbalance <-> diffHighPrice_0_4;0.0000;0.0000
bearish_dsc_ask_bid_imbalance <-> bullish_imbalance_evolution;0.0000;0.0000
bearish_dsc_ask_bid_imbalance <-> bearish_asc_dynamics;0.0000;0.0000
bearish_dsc_ask_bid_imbalance <-> diffPriceClose_VA11PvaL;0.0000;0.0000
bearish_dsc_ask_bid_imbalance <-> cumDiffVolDeltaRatio;0.0000;0.0000
bearish_dsc_ask_bid_imbalance <-> bullish_asc_ask_bid_delta_imbalance;0.0000;0.0000
bearish_dsc_ask_bid_imbalance <-> overlap_ratio_VA_6P_11P;0.0000;0.0000
bearish_dsc_ask_bid_imbalance <-> diffPriceClose_VA21PvaL;0.0000;0.0000
bearish_dsc_ask_bid_imbalance <-> diffPriceClosePoc_0_4;0.0000;0.0000
bull_imbalance_low_3 <-> bear_imbalance_high_1;0.0000;0.0000
bull_imbalance_low_3 <-> bullish_imbalance_evolution;0.0000;0.0000
bull_imbalance_low_3 <-> bearish_asc_dynamics;0.0000;0.0000
bearish_asc_ask_bid_delta_imbalance <-> bearish_combined_pressure;0.0000;0.0000
bearish_asc_ask_bid_delta_imbalance <-> bullish_combined_pressure;0.0000;0.0000
bearish_asc_ask_bid_delta_imbalance <-> VolCandleMeanxRatio;0.0000;0.0000
bearish_asc_ask_bid_delta_imbalance <-> bullish_dsc_dynamics;0.0000;0.0000
bearish_asc_ask_bid_delta_imbalance <-> deltaTimestampOpeningSection1min;0.0000;0.0000
bearish_asc_ask_bid_delta_imbalance <-> perct_VA6P;0.0000;0.0000
bearish_asc_ask_bid_delta_imbalance <-> ratio_delta_vol_VA6P;0.0000;0.0000
bearish_asc_ask_bid_delta_imbalance <-> poc_diff_ratio_6P_16P;0.0000;0.0000
bearish_asc_ask_bid_delta_imbalance <-> pocDeltaPocVolRatio;0.0000;0.0000
bull_imbalance_low_3 <-> diffPriceClose_VA11PvaL;0.0000;0.0000
bearish_asc_ask_bid_delta_imbalance <-> vol_volatility_score;0.0000;0.0000
bearish_asc_ask_bid_delta_imbalance <-> bullish_imnbScore_score;0.0000;0.0000
bearish_asc_ask_bid_delta_imbalance <-> naked_poc_dist_above;0.0000;0.0000
bearish_asc_ask_bid_delta_imbalance <-> perctBB;0.0000;0.0000
bearish_asc_ask_bid_delta_imbalance <-> deltaTimestampOpeningSection5min;0.0000;0.0000
bearish_asc_ask_bid_delta_imbalance <-> bear_imbalance_high_3;0.0000;0.0000
bearish_asc_ask_bid_delta_imbalance <-> perct_VA11P;0.0000;0.0000
bearish_asc_ask_bid_delta_imbalance <-> bearish_imnbScore_score;0.0000;0.0000
bearish_asc_ask_bid_delta_imbalance <-> ratio_delta_vol_VA21P;0.0000;0.0000
bearish_asc_ask_bid_delta_imbalance <-> bear_imbalance_high_1;0.0000;0.0000
bearish_asc_ask_bid_delta_imbalance <-> bullish_imbalance_evolution;0.0000;0.0000
bearish_asc_ask_bid_delta_imbalance <-> overlap_ratio_VA_6P_11P;0.0000;0.0000
bearish_asc_ask_bid_delta_imbalance <-> diffPriceClose_VA16PvaH;0.0000;0.0000
bearish_asc_ask_bid_delta_imbalance <-> diffPriceClosePoc_0_4;0.0000;0.0000
bearish_asc_ask_bid_delta_imbalance <-> cumDiffVolDeltaRatio;0.0000;0.0000
bearish_asc_ask_bid_delta_imbalance <-> diffVolDelta_0_1Ratio;0.0000;0.0000
bearish_asc_ask_bid_delta_imbalance <-> diffPriceClose_VA11PvaL;0.0000;0.0000
bearish_asc_ask_bid_delta_imbalance <-> bearish_asc_dynamics;0.0000;0.0000
bearish_asc_ask_bid_delta_imbalance <-> market_regimeADX;0.0000;0.0000
bearish_asc_ask_bid_delta_imbalance <-> VolPocVolCandleRatio;0.0000;0.0000
bearish_asc_ask_bid_delta_imbalance <-> diffPriceCloseVWAP;0.0000;0.0000
bull_imbalance_low_3 <-> diffPriceClose_VA16PvaH;0.0000;0.0000
bull_imbalance_low_3 <-> diffPriceClose_VA21PvaL;0.0000;0.0000
bull_imbalance_low_3 <-> diffPriceClosePoc_0_4;0.0000;0.0000
bull_imbalance_low_3 <-> diffVolDelta_0_1Ratio;0.0000;0.0000
bearish_asc_ask_bid_delta_imbalance <-> bull_imbalance_high_0;0.0000;0.0000
bearish_asc_ask_bid_delta_imbalance <-> finished_auction_high;0.0000;0.0000
bearish_asc_ask_bid_delta_imbalance <-> bearish_dsc_ask_bid_delta_imbalance;0.0000;0.0000
diffVolDelta_0_1Ratio <-> bearish_dsc_ask_bid_delta_imbalance;0.0000;0.0000
naked_poc_dist_above <-> ratio_delta_vol_VA6P;0.0000;0.0000
naked_poc_dist_above <-> bearish_asc_dynamics;0.0000;0.0000
naked_poc_dist_above <-> ratio_delta_vol_VA21P;0.0000;0.0000
naked_poc_dist_above <-> bearish_imnbScore_score;0.0000;0.0000
naked_poc_dist_above <-> bullish_combined_pressure;0.0000;0.0000
naked_poc_dist_above <-> bullish_dsc_dynamics;0.0000;0.0000
naked_poc_dist_above <-> deltaTimestampOpeningSection1min;0.0000;0.0000
naked_poc_dist_above <-> perct_VA6P;0.0000;0.0000
naked_poc_dist_above <-> imbalance_score_high;0.0000;0.0000
naked_poc_dist_above <-> cumDiffVolDeltaRatio;0.0000;0.0000
naked_poc_dist_above <-> poc_diff_ratio_6P_16P;0.0000;0.0000
naked_poc_dist_above <-> bearish_combined_pressure;0.0000;0.0000
naked_poc_dist_above <-> vol_volatility_score;0.0000;0.0000
naked_poc_dist_above <-> bearish_market_context_score;0.0000;0.0000
naked_poc_dist_above <-> deltaTimestampOpeningSection5min;0.0000;0.0000
naked_poc_dist_above <-> bear_imbalance_high_3;0.0000;0.0000
naked_poc_dist_above <-> diffPriceClose_VA11PvaL;0.0000;0.0000
naked_poc_dist_above <-> diffPriceClosePoc_0_4;0.0000;0.0000
naked_poc_dist_above <-> diffPriceClose_VA21PvaL;0.0000;0.0000
naked_poc_dist_above <-> bullish_asc_ask_bid_delta_imbalance;0.0000;0.0000
naked_poc_dist_above <-> diffPriceClose_VA16PvaH;0.0000;0.0000
naked_poc_dist_above <-> perct_VA11P;0.0000;0.0000
naked_poc_dist_above <-> market_regimeADX;0.0000;0.0000
naked_poc_dist_above <-> VolPocVolCandleRatio;0.0000;0.0000
bearish_market_context_score <-> overlap_ratio_VA_6P_11P;0.0000;0.0000
bearish_market_context_score <-> bullish_asc_ask_bid_delta_imbalance;0.0000;0.0000
bearish_market_context_score <-> diffPriceClose_VA16PvaH;0.0000;0.0000
naked_poc_dist_above <-> diffVolCandle_0_1Ratio;0.0000;0.0000
bearish_market_context_score <-> diffPriceClosePoc_0_4;0.0000;0.0000
bearish_market_context_score <-> cumDiffVolDeltaRatio;0.0000;0.0000
bearish_market_context_score <-> diffVolDelta_0_1Ratio;0.0000;0.0000
bearish_market_context_score <-> diffPriceClose_VA11PvaL;0.0000;0.0000
bearish_market_context_score <-> bearish_asc_dynamics;0.0000;0.0000
bearish_market_context_score <-> bullish_imbalance_evolution;0.0000;0.0000
bearish_market_context_score <-> bearish_imnbScore_score;0.0000;0.0000
naked_poc_dist_above <-> bearish_absorption_intensity_repeat_count;0.0000;0.0000
naked_poc_dist_above <-> finished_auction_high;0.0000;0.0000
naked_poc_dist_above <-> bearish_dsc_ask_bid_delta_imbalance;0.0000;0.0000
bullish_imnbScore_score <-> bearish_dsc_ask_bid_delta_imbalance;0.0000;0.0000
bullish_imnbScore_score <-> bandWidthBB;0.0000;0.0000
bullish_imnbScore_score <-> bearish_market_context_score;0.0000;0.0000
bullish_imnbScore_score <-> range_strength_5_23;0.0000;0.0000
bullish_imnbScore_score <-> bear_imbalance_high_3;0.0000;0.0000
bullish_imnbScore_score <-> market_regimeADX;0.0000;0.0000
bullish_imnbScore_score <-> finished_auction_high;0.0000;0.0000
bullish_imnbScore_score <-> bearish_combined_pressure;0.0000;0.0000
bullish_imnbScore_score <-> poc_diff_ratio_6P_16P;0.0000;0.0000
bullish_imnbScore_score <-> ratio_delta_vol_VA6P;0.0000;0.0000
bullish_imnbScore_score <-> deltaTimestampOpeningSection1min;0.0000;0.0000
bullish_imnbScore_score <-> bullish_asc_ask_bid_delta_imbalance;0.0000;0.0000
bullish_imnbScore_score <-> overlap_ratio_VA_6P_11P;0.0000;0.0000
bullish_imnbScore_score <-> diffPriceClose_VA16PvaH;0.0000;0.0000
bullish_imnbScore_score <-> diffPriceClose_VA21PvaL;0.0000;0.0000
bullish_imnbScore_score <-> diffPriceClosePoc_0_4;0.0000;0.0000
bullish_imnbScore_score <-> diffVolDelta_0_1Ratio;0.0000;0.0000
bullish_imnbScore_score <-> bearish_asc_dynamics;0.0000;0.0000
bullish_imnbScore_score <-> bullish_imbalance_evolution;0.0000;0.0000
bullish_imnbScore_score <-> ratio_delta_vol_VA21P;0.0000;0.0000
bullish_imnbScore_score <-> bearish_imnbScore_score;0.0000;0.0000
bullish_imnbScore_score <-> diffPriceClose_VA11PvaH;0.0000;0.0000
bullish_imnbScore_score <-> bullish_combined_pressure;0.0000;0.0000
bullish_imnbScore_score <-> bullish_dsc_dynamics;0.0000;0.0000
bandWidthBB <-> diffHighPrice_0_4;0.0000;0.0000
bandWidthBB <-> ratio_delta_vol_VA21P;0.0000;0.0000
bandWidthBB <-> bearish_imnbScore_score;0.0000;0.0000
bandWidthBB <-> bullish_dsc_dynamics;0.0000;0.0000
bandWidthBB <-> deltaTimestampOpeningSection1min;0.0000;0.0000
bandWidthBB <-> poc_diff_ratio_6P_16P;0.0000;0.0000
bandWidthBB <-> bear_imbalance_high_3;0.0000;0.0000
bandWidthBB <-> perct_VA21P;0.0000;0.0000
bandWidthBB <-> market_regimeADX;0.0000;0.0000
bandWidthBB <-> bearish_repeatAskBid_ratio;0.0000;0.0000
bandWidthBB <-> bearish_asc_dynamics;0.0000;0.0000
bandWidthBB <-> diffPriceClose_VA11PvaL;0.0000;0.0000
bandWidthBB <-> diffVolDelta_0_1Ratio;0.0000;0.0000
bandWidthBB <-> cumDiffVolDeltaRatio;0.0000;0.0000
bandWidthBB <-> bullish_asc_ask_bid_delta_imbalance;0.0000;0.0000
bandWidthBB <-> overlap_ratio_VA_6P_11P;0.0000;0.0000
bandWidthBB <-> diffPriceClose_VA16PvaH;0.0000;0.0000
bandWidthBB <-> diffPriceClosePoc_0_4;0.0000;0.0000
bearish_market_context_score <-> bullish_combined_pressure;0.0000;0.0000
bearish_market_context_score <-> bullish_dsc_dynamics;0.0000;0.0000
bearish_market_context_score <-> deltaTimestampOpeningSection1min;0.0000;0.0000
deltaTimestampOpeningSection5min <-> pocDeltaPocVolRatio;0.0000;0.0000
deltaTimestampOpeningSection5min <-> bearish_imnbScore_score;0.0000;0.0000
deltaTimestampOpeningSection5min <-> diffPriceClose_VA11PvaH;0.0000;0.0000
deltaTimestampOpeningSection5min <-> bullish_combined_pressure;0.0000;0.0000
deltaTimestampOpeningSection5min <-> VolCandleMeanxRatio;0.0000;0.0000
deltaTimestampOpeningSection5min <-> bullish_dsc_dynamics;0.0000;0.0000
deltaTimestampOpeningSection5min <-> deltaTimestampOpeningSection1min;0.0000;0.0000
deltaTimestampOpeningSection5min <-> ratio_delta_vol_VA6P;0.0000;0.0000
deltaTimestampOpeningSection5min <-> diffHighPrice_0_4;0.0000;0.0000
deltaTimestampOpeningSection5min <-> bear_imbalance_high_3;0.0000;0.0000
deltaTimestampOpeningSection5min <-> market_regimeADX;0.0000;0.0000
deltaTimestampOpeningSection5min <-> VolPocVolCandleRatio;0.0000;0.0000
deltaTimestampOpeningSection5min <-> bearish_repeatAskBid_ratio;0.0000;0.0000
deltaTimestampOpeningSection5min <-> ratio_delta_vol_VA21P;0.0000;0.0000
deltaTimestampOpeningSection5min <-> bearish_asc_dynamics;0.0000;0.0000
deltaTimestampOpeningSection5min <-> diffPriceClose_VA11PvaL;0.0000;0.0000
deltaTimestampOpeningSection5min <-> diffVolDelta_0_1Ratio;0.0000;0.0000
deltaTimestampOpeningSection5min <-> bullish_asc_ask_bid_delta_imbalance;0.0000;0.0000
diffHighPrice_0_4 <-> ratio_delta_vol_VA21P;0.0000;0.0000
diffHighPrice_0_4 <-> bullish_asc_ask_bid_delta_imbalance;0.0000;0.0000
diffHighPrice_0_4 <-> diffPriceClose_VA16PvaH;0.0000;0.0000
diffHighPrice_0_4 <-> diffPriceClose_VA21PvaL;0.0000;0.0000
diffHighPrice_0_4 <-> diffPriceClosePoc_0_4;0.0000;0.0000
diffHighPrice_0_4 <-> cumDiffVolDeltaRatio;0.0000;0.0000
diffHighPrice_0_4 <-> diffPriceClose_VA11PvaL;0.0000;0.0000
diffHighPrice_0_4 <-> bearish_asc_dynamics;0.0000;0.0000
diffHighPrice_0_4 <-> bullish_combined_pressure;0.0000;0.0000
diffHighPrice_0_4 <-> bullish_dsc_dynamics;0.0000;0.0000
diffHighPrice_0_4 <-> deltaTimestampOpeningSection1min;0.0000;0.0000
diffHighPrice_0_4 <-> perct_VA6P;0.0000;0.0000
diffHighPrice_0_4 <-> ratio_delta_vol_VA6P;0.0000;0.0000
diffHighPrice_0_4 <-> imbalance_score_high;0.0000;0.0000
diffHighPrice_0_4 <-> poc_diff_ratio_6P_16P;0.0000;0.0000
diffHighPrice_0_4 <-> bearish_combined_pressure;0.0000;0.0000
perctBB <-> finished_auction_high;0.0000;0.0000
bearish_market_context_score <-> ratio_delta_vol_VA6P;0.0000;0.0000
bearish_market_context_score <-> imbalance_score_high;0.0000;0.0000
bearish_market_context_score <-> poc_diff_ratio_6P_16P;0.0000;0.0000
bearish_market_context_score <-> bearish_combined_pressure;0.0000;0.0000
bearish_market_context_score <-> pocDeltaPocVolRatio;0.0000;0.0000
bearish_market_context_score <-> price_volume_dynamic;0.0000;0.0000
bearish_market_context_score <-> vol_volatility_score;0.0000;0.0000
bearish_market_context_score <-> range_strength_5_23;0.0000;0.0000
bearish_market_context_score <-> perct_VA11P;0.0000;0.0000
bearish_market_context_score <-> perct_VA21P;0.0000;0.0000
bearish_market_context_score <-> market_regimeADX;0.0000;0.0000
bearish_market_context_score <-> bearish_absorption_intensity_repeat_count;0.0000;0.0000
bearish_market_context_score <-> finished_auction_high;0.0000;0.0000
perctBB <-> bearish_repeatAskBid_ratio;0.0000;0.0000
perctBB <-> deltaTimestampOpeningSection1min;0.0000;0.0000
perctBB <-> ratio_delta_vol_VA6P;0.0000;0.0000
perctBB <-> imbalance_score_high;0.0000;0.0000
perctBB <-> poc_diff_ratio_6P_16P;0.0000;0.0000
perctBB <-> bearish_combined_pressure;0.0000;0.0000
perctBB <-> pocDeltaPocVolRatio;0.0000;0.0000
perctBB <-> vol_volatility_score;0.0000;0.0000
perctBB <-> range_strength_5_23;0.0000;0.0000
perctBB <-> perct_VA11P;0.0000;0.0000
perctBB <-> perct_VA21P;0.0000;0.0000
perctBB <-> VolPocVolCandleRatio;0.0000;0.0000
perctBB <-> diffVolCandle_0_1Ratio;0.0000;0.0000
perctBB <-> diffPriceCloseVWAP;0.0000;0.0000
perctBB <-> bearish_absorption_intensity_repeat_count;0.0000;0.0000
perctBB <-> bull_imbalance_high_0;0.0000;0.0000
perctBB <-> bullish_dsc_dynamics;0.0000;0.0000
perctBB <-> VolCandleMeanxRatio;0.0000;0.0000
perctBB <-> diffPriceClose_VA11PvaH;0.0000;0.0000
perctBB <-> bearish_imnbScore_score;0.0000;0.0000
perctBB <-> bullish_asc_ask_bid_delta_imbalance;0.0000;0.0000
perctBB <-> overlap_ratio_VA_6P_11P;0.0000;0.0000
perctBB <-> diffPriceClose_VA16PvaH;0.0000;0.0000
perctBB <-> diffPriceClose_VA21PvaL;0.0000;0.0000
perctBB <-> diffPriceClosePoc_0_4;0.0000;0.0000
perctBB <-> cumDiffVolDeltaRatio;0.0000;0.0000
perctBB <-> diffVolDelta_0_1Ratio;0.0000;0.0000
perctBB <-> diffPriceClose_VA11PvaL;0.0000;0.0000
perctBB <-> bearish_asc_dynamics;0.0000;0.0000
perctBB <-> bullish_imbalance_evolution;0.0000;0.0000
perctBB <-> bear_imbalance_high_1;0.0000;0.0000
perctBB <-> ratio_delta_vol_VA21P;0.0000;0.0000
diffHighPrice_0_4 <-> vol_volatility_score;0.0000;0.0000
bearish_combined_pressure <-> diffVolDelta_0_1Ratio;0.0000;0.0000
bearish_combined_pressure <-> diffPriceClose_VA16PvaH;0.0000;0.0000
bearish_combined_pressure <-> diffPriceClose_VA21PvaL;0.0000;0.0000
bearish_combined_pressure <-> diffPriceClosePoc_0_4;0.0000;0.0000
bearish_combined_pressure <-> diffPriceClose_VA11PvaL;0.0000;0.0000
bearish_combined_pressure <-> bearish_asc_dynamics;0.0000;0.0000
bearish_combined_pressure <-> bear_imbalance_high_1;0.0000;0.0000
bearish_combined_pressure <-> bearish_imnbScore_score;0.0000;0.0000
bearish_combined_pressure <-> diffPriceClose_VA11PvaH;0.0000;0.0000
bearish_combined_pressure <-> VolCandleMeanxRatio;0.0000;0.0000
bearish_combined_pressure <-> bullish_dsc_dynamics;0.0000;0.0000
bearish_combined_pressure <-> deltaTimestampOpeningSection1min;0.0000;0.0000
bearish_combined_pressure <-> ratio_delta_vol_VA6P;0.0000;0.0000
bearish_combined_pressure <-> poc_diff_ratio_6P_16P;0.0000;0.0000
bearish_combined_pressure <-> pocDeltaPocVolRatio;0.0000;0.0000
bearish_combined_pressure <-> price_volume_dynamic;0.0000;0.0000
bearish_combined_pressure <-> vol_volatility_score;0.0000;0.0000
bearish_combined_pressure <-> range_strength_5_23;0.0000;0.0000
bearish_combined_pressure <-> bear_imbalance_high_3;0.0000;0.0000
bearish_combined_pressure <-> perct_VA11P;0.0000;0.0000
bearish_combined_pressure <-> perct_VA21P;0.0000;0.0000
bearish_combined_pressure <-> market_regimeADX;0.0000;0.0000
bearish_combined_pressure <-> VolPocVolCandleRatio;0.0000;0.0000
bearish_combined_pressure <-> bearish_absorption_intensity_repeat_count;0.0000;0.0000
bearish_combined_pressure <-> bearish_repeatAskBid_ratio;0.0000;0.0000
poc_diff_ratio_6P_16P <-> bearish_repeatAskBid_ratio;0.0000;0.0000
imbalance_score_high <-> bearish_dsc_ask_bid_delta_imbalance;0.0000;0.0000
imbalance_score_high <-> finished_auction_high;0.0000;0.0000
imbalance_score_high <-> vol_volatility_score;0.0000;0.0000
imbalance_score_high <-> range_strength_5_23;0.0000;0.0000
imbalance_score_high <-> bear_imbalance_high_3;0.0000;0.0000
imbalance_score_high <-> perct_VA11P;0.0000;0.0000
imbalance_score_high <-> perct_VA21P;0.0000;0.0000
imbalance_score_high <-> market_regimeADX;0.0000;0.0000
imbalance_score_high <-> VolPocVolCandleRatio;0.0000;0.0000
imbalance_score_high <-> diffPriceCloseVWAP;0.0000;0.0000
imbalance_score_high <-> bearish_absorption_intensity_repeat_count;0.0000;0.0000
imbalance_score_high <-> bearish_repeatAskBid_ratio;0.0000;0.0000
poc_diff_ratio_6P_16P <-> bull_imbalance_high_0;0.0000;0.0000
poc_diff_ratio_6P_16P <-> pocDeltaPocVolRatio;0.0000;0.0000
poc_diff_ratio_6P_16P <-> price_volume_dynamic;0.0000;0.0000
poc_diff_ratio_6P_16P <-> vol_volatility_score;0.0000;0.0000
poc_diff_ratio_6P_16P <-> range_strength_5_23;0.0000;0.0000
poc_diff_ratio_6P_16P <-> bear_imbalance_high_3;0.0000;0.0000
poc_diff_ratio_6P_16P <-> perct_VA11P;0.0000;0.0000
poc_diff_ratio_6P_16P <-> perct_VA21P;0.0000;0.0000
poc_diff_ratio_6P_16P <-> VolPocVolCandleRatio;0.0000;0.0000
poc_diff_ratio_6P_16P <-> diffVolCandle_0_1Ratio;0.0000;0.0000
poc_diff_ratio_6P_16P <-> diffPriceCloseVWAP;0.0000;0.0000
poc_diff_ratio_6P_16P <-> ratio_delta_vol_VA6P;0.0000;0.0000
poc_diff_ratio_6P_16P <-> perct_VA6P;0.0000;0.0000
poc_diff_ratio_6P_16P <-> bullish_asc_ask_bid_delta_imbalance;0.0000;0.0000
poc_diff_ratio_6P_16P <-> overlap_ratio_VA_6P_11P;0.0000;0.0000
poc_diff_ratio_6P_16P <-> diffPriceClose_VA16PvaH;0.0000;0.0000
poc_diff_ratio_6P_16P <-> diffPriceClosePoc_0_4;0.0000;0.0000
poc_diff_ratio_6P_16P <-> cumDiffVolDeltaRatio;0.0000;0.0000
poc_diff_ratio_6P_16P <-> diffVolDelta_0_1Ratio;0.0000;0.0000
poc_diff_ratio_6P_16P <-> diffPriceClose_VA11PvaL;0.0000;0.0000
poc_diff_ratio_6P_16P <-> bearish_asc_dynamics;0.0000;0.0000
poc_diff_ratio_6P_16P <-> bullish_imbalance_evolution;0.0000;0.0000
poc_diff_ratio_6P_16P <-> bear_imbalance_high_1;0.0000;0.0000
poc_diff_ratio_6P_16P <-> ratio_delta_vol_VA21P;0.0000;0.0000
poc_diff_ratio_6P_16P <-> diffPriceClose_VA11PvaH;0.0000;0.0000
poc_diff_ratio_6P_16P <-> bullish_dsc_dynamics;0.0000;0.0000
poc_diff_ratio_6P_16P <-> deltaTimestampOpeningSection1min;0.0000;0.0000
vol_volatility_score <-> cumDiffVolDeltaRatio;0.0000;0.0000
vol_volatility_score <-> bullish_asc_ask_bid_delta_imbalance;0.0000;0.0000
vol_volatility_score <-> overlap_ratio_VA_6P_11P;0.0000;0.0000
vol_volatility_score <-> diffPriceClose_VA21PvaL;0.0000;0.0000
vol_volatility_score <-> diffPriceClosePoc_0_4;0.0000;0.0000
vol_volatility_score <-> diffVolDelta_0_1Ratio;0.0000;0.0000
vol_volatility_score <-> bullish_dsc_dynamics;0.0000;0.0000
vol_volatility_score <-> diffPriceClose_VA11PvaL;0.0000;0.0000
vol_volatility_score <-> bearish_asc_dynamics;0.0000;0.0000
vol_volatility_score <-> bullish_imbalance_evolution;0.0000;0.0000
vol_volatility_score <-> bear_imbalance_high_1;0.0000;0.0000
vol_volatility_score <-> ratio_delta_vol_VA21P;0.0000;0.0000
vol_volatility_score <-> bearish_imnbScore_score;0.0000;0.0000
vol_volatility_score <-> diffPriceClose_VA11PvaH;0.0000;0.0000
vol_volatility_score <-> bullish_combined_pressure;0.0000;0.0000
vol_volatility_score <-> deltaTimestampOpeningSection1min;0.0000;0.0000
vol_volatility_score <-> ratio_delta_vol_VA6P;0.0000;0.0000
vol_volatility_score <-> bear_imbalance_high_3;0.0000;0.0000
vol_volatility_score <-> perct_VA21P;0.0000;0.0000
vol_volatility_score <-> VolPocVolCandleRatio;0.0000;0.0000
vol_volatility_score <-> diffVolCandle_0_1Ratio;0.0000;0.0000
vol_volatility_score <-> bull_imbalance_high_0;0.0000;0.0000
vol_volatility_score <-> finished_auction_high;0.0000;0.0000
vol_volatility_score <-> bearish_dsc_ask_bid_delta_imbalance;0.0000;0.0000
pocDeltaPocVolRatio <-> perct_VA11P;0.0000;0.0000
pocDeltaPocVolRatio <-> price_volume_dynamic;0.0000;0.0000
pocDeltaPocVolRatio <-> diffHighPrice_0_4;0.0000;0.0000
pocDeltaPocVolRatio <-> range_strength_5_23;0.0000;0.0000
pocDeltaPocVolRatio <-> bear_imbalance_high_3;0.0000;0.0000
pocDeltaPocVolRatio <-> market_regimeADX;0.0000;0.0000
pocDeltaPocVolRatio <-> VolPocVolCandleRatio;0.0000;0.0000
pocDeltaPocVolRatio <-> diffVolCandle_0_1Ratio;0.0000;0.0000
pocDeltaPocVolRatio <-> finished_auction_high;0.0000;0.0000
pocDeltaPocVolRatio <-> bearish_dsc_ask_bid_delta_imbalance;0.0000;0.0000
pocDeltaPocVolRatio <-> ratio_delta_vol_VA6P;0.0000;0.0000
pocDeltaPocVolRatio <-> diffPriceClose_VA16PvaH;0.0000;0.0000
pocDeltaPocVolRatio <-> diffPriceClosePoc_0_4;0.0000;0.0000
pocDeltaPocVolRatio <-> diffVolDelta_0_1Ratio;0.0000;0.0000
pocDeltaPocVolRatio <-> diffPriceClose_VA11PvaL;0.0000;0.0000
pocDeltaPocVolRatio <-> bearish_asc_dynamics;0.0000;0.0000
pocDeltaPocVolRatio <-> bullish_imbalance_evolution;0.0000;0.0000
pocDeltaPocVolRatio <-> bear_imbalance_high_1;0.0000;0.0000
pocDeltaPocVolRatio <-> ratio_delta_vol_VA21P;0.0000;0.0000
pocDeltaPocVolRatio <-> bearish_imnbScore_score;0.0000;0.0000
pocDeltaPocVolRatio <-> diffPriceClose_VA11PvaH;0.0000;0.0000
pocDeltaPocVolRatio <-> bullish_combined_pressure;0.0000;0.0000
pocDeltaPocVolRatio <-> VolCandleMeanxRatio;0.0000;0.0000
pocDeltaPocVolRatio <-> bullish_dsc_dynamics;0.0000;0.0000
pocDeltaPocVolRatio <-> deltaTimestampOpeningSection1min;0.0000;0.0000
pocDeltaPocVolRatio <-> perct_VA6P;0.0000;0.0000
price_volume_dynamic <-> diffPriceClose_VA11PvaH;0.0000;0.0000
price_volume_dynamic <-> bullish_combined_pressure;0.0000;0.0000
price_volume_dynamic <-> VolCandleMeanxRatio;0.0000;0.0000
price_volume_dynamic <-> range_strength_5_23;0.0000;0.0000
price_volume_dynamic <-> bear_imbalance_high_3;0.0000;0.0000
price_volume_dynamic <-> perct_VA11P;0.0000;0.0000
price_volume_dynamic <-> bearish_repeatAskBid_ratio;0.0000;0.0000
price_volume_dynamic <-> finished_auction_high;0.0000;0.0000
price_volume_dynamic <-> bearish_imnbScore_score;0.0000;0.0000
price_volume_dynamic <-> bullish_imbalance_evolution;0.0000;0.0000
price_volume_dynamic <-> bearish_asc_dynamics;0.0000;0.0000
price_volume_dynamic <-> diffPriceClose_VA11PvaL;0.0000;0.0000
price_volume_dynamic <-> overlap_ratio_VA_6P_11P;0.0000;0.0000
price_volume_dynamic <-> diffPriceClose_VA21PvaL;0.0000;0.0000
price_volume_dynamic <-> diffVolDelta_0_1Ratio;0.0000;0.0000
bearish_absorption_intensity_repeat_count <-> cumDiffVolDeltaRatio;0.0000;0.0000
bearish_absorption_intensity_repeat_count <-> bearish_asc_dynamics;0.0000;0.0000
bearish_absorption_intensity_repeat_count <-> bear_imbalance_high_1;0.0000;0.0000
bearish_absorption_intensity_repeat_count <-> ratio_delta_vol_VA21P;0.0000;0.0000
bearish_absorption_intensity_repeat_count <-> bullish_dsc_dynamics;0.0000;0.0000
bearish_absorption_intensity_repeat_count <-> deltaTimestampOpeningSection1min;0.0000;0.0000
bearish_absorption_intensity_repeat_count <-> ratio_delta_vol_VA6P;0.0000;0.0000
bearish_absorption_intensity_repeat_count <-> diffPriceClose_VA21PvaL;0.0000;0.0000
bearish_absorption_intensity_repeat_count <-> diffHighPrice_0_4;0.0000;0.0000
bearish_absorption_intensity_repeat_count <-> market_regimeADX;0.0000;0.0000
bearish_absorption_intensity_repeat_count <-> finished_auction_high;0.0000;0.0000
bearish_absorption_intensity_repeat_count <-> diffPriceClosePoc_0_4;0.0000;0.0000
bearish_absorption_intensity_repeat_count <-> diffPriceClose_VA16PvaH;0.0000;0.0000
VolPocVolCandleRatio <-> bearish_dsc_ask_bid_delta_imbalance;0.0000;0.0000
bull_imbalance_high_0 <-> bullish_combined_pressure;0.0000;0.0000
bull_imbalance_high_0 <-> diffPriceClosePoc_0_4;0.0000;0.0000
bull_imbalance_high_0 <-> cumDiffVolDeltaRatio;0.0000;0.0000
bull_imbalance_high_0 <-> diffVolDelta_0_1Ratio;0.0000;0.0000
bull_imbalance_high_0 <-> diffPriceClose_VA11PvaL;0.0000;0.0000
bull_imbalance_high_0 <-> bearish_asc_dynamics;0.0000;0.0000
