Interaction;Value;Percentage_Contribution
poc_diff_ratio_11P_21P <-> range_strength_5_23;0.9901;0.0011
VolBlw_vol_ratio <-> price_volume_dynamic;0.9898;0.0011
poc_diff_6P_11P <-> perct_VA11P;0.9897;0.0011
bullish_repeatAskBid_ratio <-> bearish_bid_ratio;0.9882;0.0011
extrem_asc_ratio_bearish_extrem <-> bullish_dsc_ask_bid_delta_imbalance;0.9858;0.0011
bandWidthBB <-> pocDeltaPocVolRatio;0.9851;0.0011
count_AbvBlw_asym_ratio <-> range_strength_10_32;0.9835;0.0010
bullish_ask_ratio <-> poc_diff_6P_16P;0.9815;0.0010
poc_diff_ratio_11P_21P <-> vol_volatility_score;0.9800;0.0010
diffPriceClosePoc_0_3 <-> bearish_asc_dsc_ratio;0.9796;0.0010
bullish_absorption_intensity_repeat_count <-> extrem_asc_ratio_bearish_extrem;0.9793;0.0010
bullish_bid_ratio <-> diffLowPrice_0_4;0.9791;0.0010
naked_poc_dist_below <-> diffHighPrice_0_5;0.9771;0.0010
bullish_asc_ask_bid_delta_imbalance <-> diffPriceClose_VA6PPoc;0.9731;0.0010
bearish_ask_ratio <-> imbalance_score_high;0.9710;0.0010
bullish_repeatAskBid_ratio <-> atr;0.9709;0.0010
diffPriceClosePoc_0_1 <-> diffPriceClosePoc_0_4;0.9703;0.0010
VolPocVolCandleRatio <-> diffPriceClosePoc_0_4;0.9700;0.0010
bear_imbalance_low_0 <-> bearish_absorption_score;0.9696;0.0010
bear_imbalance_high_1 <-> bearish_bid_score;0.9692;0.0010
diffPriceClosePoc_0_3 <-> diffPriceClosePoc_0_5;0.9690;0.0010
diffHighPrice_0_5 <-> bandWidthBB;0.9690;0.0010
poc_diff_6P_21P <-> extrem_asc_ratio_bearish_extrem;0.9686;0.0010
overlap_ratio_VA_11P_21P <-> bullish_asc_ask_bid_delta_imbalance;0.9680;0.0010
diffLowPrice_0_3 <-> bullish_market_context_score;0.9679;0.0010
ratio_delta_vol_VA16P <-> poc_diff_6P_16P;0.9677;0.0010
bearish_imnbScore_score <-> ratio_delta_vol_VA6P;0.9668;0.0010
naked_poc_dist_below <-> bullish_dsc_ask_bid_imbalance;0.9629;0.0010
bearish_absorption_score <-> diffPriceClose_VA11PvaL;0.9622;0.0010
bearish_dsc_dynamics <-> bearish_repeatAskBid_ratio;0.9617;0.0010
bullish_abs_diff_blw <-> bearish_market_context_score;0.9590;0.0010
asymetrie_volume <-> poc_diff_ratio_11P_21P;0.9585;0.0010
bearish_dsc_ask_bid_imbalance <-> deltaTimestampOpeningSection5min;0.9579;0.0010
range_strength_5_23 <-> bullish_dsc_ask_bid_imbalance;0.9570;0.0010
overlap_ratio_VA_6P_21P <-> imbalance_score_high;0.9546;0.0010
diffPriceClose_VA11PPoc <-> bull_imbalance_high_1;0.9538;0.0010
diffHighPrice_0_5 <-> extrem_ask_bid_imbalance_bearish_extrem;0.9530;0.0010
diffHighPrice_0_4 <-> poc_diff_ratio_6P_16P;0.9526;0.0010
bearish_bid_score <-> bearish_asc_ask_bid_delta_imbalance;0.9488;0.0010
imbalance_score_high <-> bearish_extrem_vs_rest_activity_extrem;0.9463;0.0010
poc_diff_ratio_11P_21P <-> VolAbv_vol_ratio;0.9445;0.0010
diffPriceCloseVWAP <-> diffPriceClose_VA11PPoc;0.9440;0.0010
bullish_ask_score <-> bear_imbalance_high_1;0.9439;0.0010
bearish_absorption_score <-> diffPriceClose_VA6PvaL;0.9388;0.0010
diffHighPrice_0_1 <-> bearish_dsc_ask_bid_imbalance;0.9383;0.0010
ratioDeltaBlw <-> bearish_extrem_zone_volume_ratio_extrem;0.9366;0.0010
ratio_delta_vol_VA16P <-> bearish_imnbScore_score;0.9363;0.0010
poc_diff_ratio_6P_21P <-> bearish_abs_diff_abv;0.9343;0.0010
bandWidthBB <-> diffPriceClose_VA16PPoc;0.9324;0.0010
bullish_dsc_dynamics <-> diffPriceClose_VA21PvaH;0.9316;0.0010
ratio_delta_vol_VA16P <-> bullish_bid_score;0.9291;0.0010
VolBlw_vol_ratio <-> perctBB;0.9275;0.0010
diffPriceClose_VA21PPoc <-> bearish_reversal_force;0.9275;0.0010
diffPriceClose_VA21PvaL <-> bull_imbalance_low_2;0.9262;0.0010
market_regimeADX <-> bearish_ask_bid_ratio;0.9255;0.0010
diffPriceClosePoc_0_2 <-> perct_VA6P;0.9253;0.0010
bearish_dsc_ask_bid_imbalance <-> bearish_bid_score;0.9245;0.0010
bearish_ask_abs_ratio_abv <-> bearish_continuation_vs_reversal_extrem;0.9244;0.0010
poc_diff_6P_11P <-> diffPriceClosePoc_0_3;0.9218;0.0010
poc_diff_ratio_6P_16P <-> extrem_zone_significance_bearish_extrem;0.9213;0.0010
ratioDeltaAbv <-> bearish_absorption_score;0.9212;0.0010
bear_imbalance_high_2 <-> diffPriceClose_VA11PPoc;0.9197;0.0010
diffPriceClosePoc_0_5 <-> diffPriceClose_VA11PPoc;0.9154;0.0010
bullish_absorption_ratio <-> naked_poc_dist_above;0.9124;0.0010
diffPriceClose_VA21PvaL <-> bearish_repeatAskBid_ratio;0.9117;0.0010
bearish_extrem_vs_rest_activity_extrem <-> diffLowPrice_0_5;0.9113;0.0010
range_strength_5_23 <-> perct_VA21P;0.9064;0.0010
bearish_extrem_revIntensity_ratio_extrem <-> bullish_ask_bid_ratio;0.9025;0.0010
bull_imbalance_low_3 <-> perctBB;0.9015;0.0010
perctBB <-> bullish_imnbScore_score;0.9009;0.0010
imbalance_score_high <-> diffPriceClose_VA11PvaH;0.9006;0.0010
imbalance_score_high <-> bearish_bid_abs_ratio_abv;0.8989;0.0010
count_abv_tot_ratio <-> bearish_bid_score;0.8961;0.0010
diffPriceClose_VA16PPoc <-> extrem_ask_bid_imbalance_bearish_extrem;0.8958;0.0010
overlap_ratio_VA_11P_21P <-> diffPriceClose_VA11PvaL;0.8957;0.0010
bear_imbalance_low_2 <-> diffPriceClose_VA16PvaL;0.8949;0.0010
range_strength_5_23 <-> diffLowPrice_0_4;0.8944;0.0010
diffHighPrice_0_5 <-> diffVolDelta_0_1Ratio;0.8886;0.0009
diffPriceClose_VA11PvaH <-> bullish_ask_bid_ratio;0.8853;0.0009
extrem_zone_significance_bearish_extrem <-> count_AbvBlw_asym_ratio;0.8846;0.0009
bullish_combined_pressure <-> diffPriceClose_VA21PvaL;0.8838;0.0009
diffPriceClose_VA16PvaH <-> diffHighPrice_0_1;0.8829;0.0009
bearish_extrem_pressure_ratio_extrem <-> naked_poc_dist_below;0.8818;0.0009
absorption_intensity_repeat_bullish_vol <-> bearish_ask_bid_ratio;0.8814;0.0009
diffLowPrice_0_2 <-> bull_imbalance_high_1;0.8807;0.0009
naked_poc_dist_below <-> ratioDeltaAbv;0.8794;0.0009
bullish_ask_bid_ratio <-> bear_imbalance_high_1;0.8780;0.0009
diffHighPrice_0_2 <-> absorption_intensity_repeat_bullish_vol;0.8771;0.0009
diffPriceClose_VA11PvaL <-> bearish_bid_abs_ratio_abv;0.8763;0.0009
poc_diff_6P_16P <-> VolCandleMeanxRatio;0.8754;0.0009
diffPriceClose_VA6PvaH <-> cumDiffVolDeltaRatio;0.8753;0.0009
bearish_extrem_abs_ratio_extrem <-> diffLowPrice_0_2;0.8752;0.0009
candleSizeTicks <-> diffLowPrice_0_3;0.8744;0.0009
bullish_asc_ask_bid_delta_imbalance <-> bearish_extrem_vs_rest_activity_extrem;0.8725;0.0009
ratio_delta_vol_VA21P <-> bearish_imbalance_evolution;0.8717;0.0009
bullish_ask_bid_ratio <-> absorption_intensity_repeat_bearish_vol;0.8706;0.0009
bullish_dsc_ask_bid_delta_imbalance <-> diffPriceClose_VA6PvaH;0.8705;0.0009
diffLowPrice_0_3 <-> diffVolDelta_0_1Ratio;0.8699;0.0009
bear_imbalance_low_2 <-> diffLowPrice_0_5;0.8679;0.0009
ratioDeltaBlw <-> bearish_bid_abs_ratio_abv;0.8675;0.0009
VolAbv_vol_ratio <-> vol_volatility_score;0.8670;0.0009
diffPriceClose_VA16PvaL <-> bullish_asc_ask_bid_delta_imbalance;0.8663;0.0009
bullish_abs_diff_blw <-> bullish_dsc_ask_bid_imbalance;0.8653;0.0009
count_abv_tot_ratio <-> bull_imbalance_high_2;0.8647;0.0009
bull_imbalance_high_0 <-> VolBlw_vol_ratio;0.8592;0.0009
diffPriceClose_VA11PvaL <-> perct_VA21P;0.8588;0.0009
extrem_zone_significance_bearish_extrem <-> diffPriceCloseVWAPbyIndex;0.8552;0.0009
diffLowPrice_0_1 <-> pocDeltaPocVolRatio;0.8550;0.0009
VolCandleMeanxRatio <-> naked_poc_dist_below;0.8544;0.0009
bullish_absorption_ratio <-> bearish_asc_dsc_ratio;0.8543;0.0009
vol_volatility_score <-> bullish_asc_dynamics;0.8528;0.0009
bandWidthBB <-> bullish_dsc_ask_bid_imbalance;0.8511;0.0009
bullish_dsc_ask_bid_delta_imbalance <-> bullish_ask_score;0.8502;0.0009
bullish_absorption_intensity_repeat_count <-> bullish_imbalance_evolution;0.8498;0.0009
bearish_asc_ask_bid_imbalance <-> bullish_bid_ratio;0.8459;0.0009
bearish_ask_ratio <-> diffPriceClose_VA16PvaL;0.8439;0.0009
diffLowPrice_0_4 <-> absorption_intensity_repeat_bullish_vol;0.8428;0.0009
diffPriceClose_VA21PvaH <-> poc_diff_6P_21P;0.8426;0.0009
bear_imbalance_low_0 <-> bullish_bid_abs_ratio_blw;0.8419;0.0009
bearish_imnbScore_score <-> diffLowPrice_0_4;0.8417;0.0009
diffVolDelta_0_1Ratio <-> bullish_bid_abs_ratio_blw;0.8413;0.0009
bullish_bid_score <-> extrem_zone_significance_bearish_extrem;0.8406;0.0009
bullish_reversal_force <-> diffPriceClose_VA21PvaH;0.8392;0.0009
bear_imbalance_low_0 <-> bullish_ask_bid_ratio;0.8383;0.0009
diffHighPrice_0_3 <-> diffPriceClose_VA21PPoc;0.8379;0.0009
diffPriceClose_VA6PPoc <-> bearish_asc_dynamics;0.8375;0.0009
bearish_bid_score <-> diffPriceClose_VA6PPoc;0.8370;0.0009
diffPriceClose_VA6PPoc <-> VolAbv_vol_ratio;0.8355;0.0009
poc_diff_6P_16P <-> vol_volatility_score;0.8349;0.0009
diffPriceClose_VA16PPoc <-> bullish_combined_pressure;0.8343;0.0009
bearish_abs_diff_abv <-> poc_diff_ratio_6P_11P;0.8340;0.0009
bullish_ask_abs_ratio_blw <-> atr;0.8285;0.0009
diffPriceClose_VA11PPoc <-> bullish_combined_pressure;0.8283;0.0009
overlap_ratio_VA_6P_21P <-> bearish_dsc_dynamics;0.8280;0.0009
diffPriceClosePoc_0_5 <-> atr;0.8273;0.0009
bear_imbalance_high_1 <-> bullish_asc_ask_bid_imbalance;0.8263;0.0009
bullish_ask_bid_ratio <-> diffLowPrice_0_3;0.8260;0.0009
ratioDeltaAbv <-> diffPriceClose_VA16PvaL;0.8250;0.0009
count_blw_tot_ratio <-> range_strength_10_32;0.8235;0.0009
bearish_repeatAskBid_ratio <-> diffPriceCloseVWAPbyIndex;0.8233;0.0009
diffLowPrice_0_4 <-> bullish_abs_diff_blw;0.8232;0.0009
bear_imbalance_high_3 <-> diffPriceClose_VA16PvaH;0.8212;0.0009
VolPocVolCandleRatio <-> atr;0.8201;0.0009
diffHighPrice_0_1 <-> vol_volatility_score;0.8190;0.0009
bullish_ask_ratio <-> bearish_combined_pressure;0.8181;0.0009
bearish_asc_ask_bid_delta_imbalance <-> perctBB;0.8127;0.0009
diffPriceClose_VA21PvaH <-> market_regimeADX;0.8111;0.0009
bull_imbalance_low_2 <-> atr;0.8111;0.0009
VolCandleMeanxRatio <-> diffHighPrice_0_3;0.8111;0.0009
bearish_abs_diff_abv <-> VolAbv_vol_ratio;0.8104;0.0009
bullish_dsc_dynamics <-> diffPriceClose_VA16PvaH;0.8092;0.0009
bearish_bid_ratio <-> diffPriceClose_VA21PPoc;0.8088;0.0009
VolBlw_vol_ratio <-> bull_imbalance_low_2;0.8081;0.0009
diffLowPrice_0_2 <-> bearish_bid_abs_ratio_abv;0.8080;0.0009
asymetrie_volume <-> diffHighPrice_0_5;0.8061;0.0009
bearish_repeat_ticks_ratio_extrem <-> bullish_ask_bid_ratio;0.8051;0.0009
diffPriceClose_VA21PPoc <-> bearish_asc_dsc_ratio;0.8028;0.0009
diffPriceClosePoc_0_1 <-> bullish_absorption_intensity_repeat_count;0.8021;0.0009
bear_imbalance_low_0 <-> bull_imbalance_high_2;0.8015;0.0009
bearish_bid_score <-> bullish_ask_bid_ratio;0.8000;0.0009
bearish_extrem_pressure_ratio_extrem <-> diffPriceClose_VA6PvaH;0.7977;0.0009
bull_imbalance_high_0 <-> diffPriceClose_VA6PvaH;0.7976;0.0009
bullish_asc_ask_bid_imbalance <-> bullish_ask_abs_ratio_blw;0.7965;0.0008
bearish_ask_abs_ratio_abv <-> poc_diff_ratio_6P_21P;0.7957;0.0008
bullish_bid_ratio <-> bullish_asc_ask_bid_imbalance;0.7956;0.0008
range_strength_5_23 <-> bullish_repeatAskBid_ratio;0.7928;0.0008
bearish_asc_dsc_ratio <-> diffPriceClose_VA11PvaL;0.7904;0.0008
bullish_absorption_ratio <-> bearish_ask_abs_ratio_abv;0.7875;0.0008
deltaTimestampOpeningSection1min <-> bear_imbalance_low_2;0.7857;0.0008
bullish_dsc_ask_bid_imbalance <-> bearish_dsc_ask_bid_imbalance;0.7844;0.0008
bull_imbalance_high_1 <-> ratio_delta_vol_VA11P;0.7812;0.0008
bandWidthBB <-> ratio_delta_vol_VA16P;0.7794;0.0008
perct_VA21P <-> diffHighPrice_0_1;0.7794;0.0008
bullish_absorption_ratio <-> bearish_bid_abs_ratio_abv;0.7776;0.0008
bullish_repeatAskBid_ratio <-> ratioDeltaAbv;0.7745;0.0008
bullish_combined_pressure <-> bearish_abs_diff_abv;0.7730;0.0008
diffPriceClose_VA11PvaL <-> price_volume_dynamic;0.7729;0.0008
bullish_combined_pressure <-> diffPriceClose_VA16PvaL;0.7726;0.0008
diffVolDelta_0_1Ratio <-> count_AbvBlw_asym_ratio;0.7701;0.0008
bullish_ask_ratio <-> vol_volatility_score;0.7697;0.0008
deltaTimestampOpeningSection1min <-> bearish_market_context_score;0.7687;0.0008
naked_poc_dist_below <-> bearish_imbalance_evolution;0.7684;0.0008
bullish_asc_dsc_ratio <-> ratio_delta_vol_VA11P;0.7675;0.0008
bear_imbalance_low_1 <-> atr;0.7645;0.0008
diffVolDelta_0_1Ratio <-> bearish_absorption_ratio;0.7640;0.0008
diffPriceCloseVWAPbyIndex <-> bandWidthBB;0.7622;0.0008
bullish_bid_ratio <-> bearish_extrem_revIntensity_ratio_extrem;0.7600;0.0008
range_strength_5_23 <-> bearish_abs_diff_abv;0.7571;0.0008
bullish_imbalance_evolution <-> VolBlw_vol_ratio;0.7571;0.0008
naked_poc_dist_below <-> poc_diff_6P_16P;0.7563;0.0008
bear_imbalance_high_3 <-> bullish_asc_ask_bid_imbalance;0.7548;0.0008
diffPriceClose_VA11PPoc <-> candleSizeTicks;0.7547;0.0008
diffHighPrice_0_4 <-> perctBB;0.7531;0.0008
bearish_dsc_dynamics <-> poc_diff_6P_11P;0.7512;0.0008
diffHighPrice_0_4 <-> bearish_extrem_dsc_ratio_extrem;0.7504;0.0008
bearish_ask_bid_ratio <-> range_strength_5_23;0.7477;0.0008
bearish_repeatAskBid_ratio <-> bullish_imbalance_evolution;0.7470;0.0008
bullish_bid_score <-> count_AbvBlw_asym_ratio;0.7452;0.0008
diffPriceClosePoc_0_3 <-> perct_VA21P;0.7443;0.0008
bullish_asc_dsc_ratio <-> overlap_ratio_VA_11P_21P;0.7426;0.0008
diffPriceClose_VA21PvaL <-> candleSizeTicks;0.7394;0.0008
diffPriceClosePoc_0_3 <-> bullish_absorption_ratio;0.7383;0.0008
bearish_asc_dynamics <-> poc_diff_11P_21P;0.7371;0.0008
diffPriceClose_VA16PPoc <-> market_regimeADX;0.7351;0.0008
absorption_intensity_repeat_bullish_vol <-> diffPriceClosePoc_0_3;0.7350;0.0008
range_strength_5_23 <-> perctBB;0.7339;0.0008
range_strength_10_32 <-> poc_diff_ratio_6P_21P;0.7328;0.0008
poc_diff_ratio_11P_21P <-> bear_imbalance_high_2;0.7278;0.0008
bullish_asc_ask_bid_delta_imbalance <-> diffPriceClosePoc_0_4;0.7274;0.0008
diffLowPrice_0_4 <-> bull_imbalance_low_2;0.7260;0.0008
bullish_ask_abs_ratio_blw <-> range_strength_5_23;0.7255;0.0008
diffPriceClosePoc_0_4 <-> diffPriceClosePoc_0_2;0.7247;0.0008
bearish_asc_dynamics <-> absorption_intensity_repeat_bullish_vol;0.7222;0.0008
bearish_market_context_score <-> poc_diff_ratio_6P_16P;0.7211;0.0008
diffHighPrice_0_1 <-> bull_imbalance_high_0;0.7198;0.0008
range_strength_5_23 <-> bearish_ask_abs_ratio_abv;0.7190;0.0008
bearish_imbalance_evolution <-> bullish_abs_diff_blw;0.7155;0.0008
diffPriceClosePoc_0_5 <-> bearish_extrem_revIntensity_ratio_extrem;0.7155;0.0008
poc_diff_6P_21P <-> diffHighPrice_0_3;0.7150;0.0008
overlap_ratio_VA_6P_21P <-> bullish_ask_score;0.7134;0.0008
pocDeltaPocVolRatio <-> diffPriceClose_VA21PvaL;0.7082;0.0008
diffPriceCloseVWAP <-> bullish_ask_abs_ratio_blw;0.7048;0.0008
range_strength_10_32 <-> bearish_ask_score;0.7031;0.0008
bullish_asc_ask_bid_delta_imbalance <-> diffPriceClose_VA21PvaH;0.6986;0.0007
bearish_asc_ask_bid_imbalance <-> diffPriceClose_VA21PvaL;0.6981;0.0007
ratio_delta_vol_VA16P <-> count_blw_tot_ratio;0.6977;0.0007
bullish_market_context_score <-> poc_diff_ratio_11P_21P;0.6958;0.0007
count_blw_tot_ratio <-> bearish_absorption_score;0.6946;0.0007
diffLowPrice_0_4 <-> bear_imbalance_high_3;0.6938;0.0007
bearish_extrem_abs_ratio_extrem <-> overlap_ratio_VA_6P_16P;0.6911;0.0007
overlap_ratio_VA_11P_21P <-> diffPriceClose_VA11PvaH;0.6910;0.0007
diffLowPrice_0_3 <-> imbalance_score_low;0.6908;0.0007
diffPriceClose_VA11PvaH <-> bear_imbalance_low_2;0.6872;0.0007
bullish_dsc_dynamics <-> diffPriceClosePoc_0_1;0.6872;0.0007
poc_diff_ratio_6P_21P <-> bullish_ask_bid_ratio;0.6854;0.0007
poc_diff_6P_16P <-> VolPocVolCandleRatio;0.6837;0.0007
naked_poc_dist_above <-> bullish_ask_ratio;0.6831;0.0007
extrem_asc_ratio_bearish_extrem <-> diffLowPrice_0_4;0.6823;0.0007
bullish_imbalance_evolution <-> bearish_extrem_revIntensity_ratio_extrem;0.6781;0.0007
bearish_extrem_vs_rest_activity_extrem <-> ratio_delta_vol_VA11P;0.6777;0.0007
diffPriceClose_VA21PvaH <-> diffHighPrice_0_1;0.6777;0.0007
bullish_imbalance_evolution <-> count_AbvBlw_asym_ratio;0.6774;0.0007
diffPriceClose_VA16PPoc <-> pocDeltaPocVolRatio;0.6772;0.0007
count_abv_tot_ratio <-> diffPriceClosePoc_0_1;0.6767;0.0007
bullish_dsc_dynamics <-> poc_diff_6P_21P;0.6763;0.0007
bearish_bid_abs_ratio_abv <-> bullish_ask_score;0.6724;0.0007
bull_imbalance_high_2 <-> diffHighPrice_0_1;0.6721;0.0007
diffHighPrice_0_1 <-> market_regimeADX;0.6720;0.0007
bear_imbalance_low_0 <-> bullish_absorption_intensity_repeat_count;0.6719;0.0007
diffPriceClose_VA16PvaL <-> diffPriceCloseVWAP;0.6700;0.0007
bullish_ask_bid_ratio <-> diffPriceCloseVWAP;0.6699;0.0007
perctBB <-> bearish_absorption_intensity_repeat_count;0.6683;0.0007
atr <-> diffPriceClosePoc_0_3;0.6672;0.0007
count_abv_tot_ratio <-> bandWidthBB;0.6666;0.0007
bear_imbalance_high_2 <-> diffPriceClose_VA16PvaL;0.6650;0.0007
range_strength_5_23 <-> extrem_asc_ratio_bearish_extrem;0.6639;0.0007
ratio_delta_vol_VA16P <-> overlap_ratio_VA_6P_21P;0.6619;0.0007
diffPriceClosePoc_0_3 <-> diffPriceClose_VA16PvaH;0.6599;0.0007
bullish_absorption_ratio <-> poc_diff_11P_21P;0.6595;0.0007
bearish_absorption_score <-> diffPriceClosePoc_0_4;0.6583;0.0007
diffPriceClose_VA21PPoc <-> bearish_asc_ask_bid_imbalance;0.6567;0.0007
bull_imbalance_low_3 <-> diffPriceClose_VA21PvaH;0.6551;0.0007
diffHighPrice_0_1 <-> bullish_absorption_score;0.6551;0.0007
bullish_ask_ratio <-> bearish_extrem_zone_volume_ratio_extrem;0.6529;0.0007
absorption_intensity_repeat_bearish_vol <-> bearish_ask_ratio;0.6524;0.0007
bull_imbalance_high_1 <-> ratio_delta_vol_VA6P;0.6494;0.0007
bearish_absorption_score <-> count_AbvBlw_asym_ratio;0.6476;0.0007
bullish_ask_abs_ratio_blw <-> poc_diff_11P_21P;0.6475;0.0007
perctBB <-> bearish_imnbScore_score;0.6467;0.0007
ratio_delta_vol_VA21P <-> diffPriceClose_VA16PvaL;0.6454;0.0007
bull_imbalance_high_2 <-> bullish_reversal_force;0.6453;0.0007
diffPriceClose_VA11PvaL <-> poc_diff_ratio_6P_11P;0.6444;0.0007
VolPocVolCandleRatio <-> ratio_delta_vol_VA11P;0.6421;0.0007
naked_poc_dist_below <-> bearish_absorption_ratio;0.6384;0.0007
VolBlw_vol_ratio <-> range_strength_5_23;0.6353;0.0007
bullish_repeatAskBid_ratio <-> diffPriceClosePoc_0_1;0.6343;0.0007
diffHighPrice_0_5 <-> overlap_ratio_VA_11P_21P;0.6332;0.0007
perct_VA21P <-> bearish_imbalance_evolution;0.6325;0.0007
diffPriceCloseVWAP <-> count_blw_tot_ratio;0.6312;0.0007
bear_imbalance_low_2 <-> bearish_absorption_ratio;0.6309;0.0007
absorption_intensity_repeat_bearish_vol <-> bearish_continuation_vs_reversal_extrem;0.6308;0.0007
overlap_ratio_VA_6P_16P <-> poc_diff_6P_16P;0.6306;0.0007
bullish_asc_dynamics <-> bearish_absorption_score;0.6305;0.0007
bearish_extrem_vs_rest_activity_extrem <-> bullish_abs_diff_blw;0.6281;0.0007
deltaTimestampOpeningSection30min <-> bearish_asc_ask_bid_imbalance;0.6263;0.0007
bull_imbalance_high_1 <-> poc_diff_11P_21P;0.6218;0.0007
absorption_intensity_repeat_bearish_vol <-> bearish_imbalance_evolution;0.6197;0.0007
bearish_absorption_score <-> overlap_ratio_VA_6P_16P;0.6193;0.0007
deltaTimestampOpeningSection5min <-> diffLowPrice_0_3;0.6189;0.0007
poc_diff_ratio_6P_16P <-> diffLowPrice_0_4;0.6179;0.0007
bearish_ask_bid_ratio <-> diffPriceClosePoc_0_2;0.6176;0.0007
diffPriceClosePoc_0_3 <-> bull_imbalance_high_1;0.6172;0.0007
VolCandleMeanxRatio <-> market_regimeADX;0.6171;0.0007
diffLowPrice_0_4 <-> bull_imbalance_high_2;0.6155;0.0007
diffHighPrice_0_2 <-> perct_VA11P;0.6151;0.0007
perct_VA21P <-> diffPriceClose_VA11PPoc;0.6148;0.0007
diffPriceClose_VA16PPoc <-> diffPriceClose_VA11PvaH;0.6139;0.0007
diffPriceClosePoc_0_4 <-> bearish_asc_dsc_ratio;0.6133;0.0007
diffPriceClosePoc_0_2 <-> bullish_asc_dsc_ratio;0.6125;0.0007
diffPriceClosePoc_0_3 <-> bullish_ask_ratio;0.6115;0.0007
bullish_bid_score <-> bearish_asc_dynamics;0.6113;0.0007
bearish_extrem_revIntensity_ratio_extrem <-> ratio_delta_vol_VA11P;0.6112;0.0007
bearish_asc_ask_bid_imbalance <-> bullish_repeatAskBid_ratio;0.6086;0.0006
diffPriceClose_VA6PvaL <-> ratio_delta_vol_VA16P;0.6086;0.0006
ratio_delta_vol_VA11P <-> bearish_continuation_vs_reversal_extrem;0.6075;0.0006
VolCandleMeanxRatio <-> bullish_asc_dynamics;0.6059;0.0006
bear_imbalance_low_0 <-> diffHighPrice_0_1;0.6042;0.0006
bear_imbalance_high_2 <-> bullish_bid_ratio;0.6029;0.0006
VolBlw_vol_ratio <-> bullish_asc_ask_bid_delta_imbalance;0.6029;0.0006
bullish_dsc_ask_bid_imbalance <-> ratioDeltaBlw;0.6018;0.0006
poc_diff_ratio_6P_11P <-> price_volume_dynamic;0.6001;0.0006
bearish_asc_dynamics <-> diffPriceClose_VA21PvaH;0.5994;0.0006
poc_diff_6P_21P <-> bullish_dsc_ask_bid_imbalance;0.5987;0.0006
bearish_market_context_score <-> diffPriceClose_VA16PvaL;0.5987;0.0006
bullish_asc_ask_bid_imbalance <-> bearish_asc_dsc_ratio;0.5971;0.0006
bullish_ask_score <-> count_abv_tot_ratio;0.5970;0.0006
deltaTimestampOpeningSection1min <-> bullish_repeatAskBid_ratio;0.5959;0.0006
imbalance_score_low <-> bear_imbalance_low_1;0.5941;0.0006
diffPriceClosePoc_0_5 <-> bullish_abs_diff_blw;0.5931;0.0006
bullish_ask_abs_ratio_blw <-> diffPriceClose_VA21PPoc;0.5917;0.0006
bearish_continuation_vs_reversal_extrem <-> ratio_delta_vol_VA16P;0.5910;0.0006
diffPriceClosePoc_0_2 <-> diffPriceCloseVWAPbyIndex;0.5903;0.0006
bullish_imbalance_evolution <-> bullish_absorption_score;0.5887;0.0006
bullish_asc_ask_bid_imbalance <-> overlap_ratio_VA_6P_16P;0.5860;0.0006
bullish_market_context_score <-> diffPriceClose_VA11PPoc;0.5844;0.0006
diffPriceCloseVWAPbyIndex <-> extrem_asc_ratio_bearish_extrem;0.5841;0.0006
VolBlw_vol_ratio <-> cumDiffVolDeltaRatio;0.5836;0.0006
bearish_absorption_score <-> VolBlw_vol_ratio;0.5823;0.0006
bearish_ask_ratio <-> absorption_intensity_repeat_bullish_vol;0.5816;0.0006
diffHighPrice_0_2 <-> bullish_asc_ask_bid_delta_imbalance;0.5804;0.0006
imbalance_score_high <-> extrem_zone_significance_bearish_extrem;0.5781;0.0006
bearish_dsc_dynamics <-> bear_imbalance_low_1;0.5758;0.0006
bullish_imnbScore_score <-> overlap_ratio_VA_6P_21P;0.5749;0.0006
diffLowPrice_0_4 <-> diffHighPrice_0_1;0.5738;0.0006
diffPriceClose_VA16PPoc <-> bearish_extrem_abs_ratio_extrem;0.5734;0.0006
diffPriceClose_VA11PvaL <-> diffHighPrice_0_5;0.5731;0.0006
count_abv_tot_ratio <-> bearish_asc_dynamics;0.5717;0.0006
diffHighPrice_0_2 <-> bearish_absorption_score;0.5707;0.0006
bearish_asc_dsc_ratio <-> imbalance_score_low;0.5695;0.0006
ratio_delta_vol_VA6P <-> naked_poc_dist_below;0.5692;0.0006
bear_imbalance_low_1 <-> bullish_combined_pressure;0.5689;0.0006
poc_diff_11P_21P <-> bullish_ask_score;0.5676;0.0006
bearish_extrem_zone_volume_ratio_extrem <-> diffPriceClose_VA11PvaL;0.5640;0.0006
diffLowPrice_0_4 <-> diffPriceClose_VA11PPoc;0.5621;0.0006
bullish_dsc_ask_bid_imbalance <-> deltaTimestampOpeningSection5min;0.5621;0.0006
diffHighPrice_0_4 <-> diffLowPrice_0_3;0.5618;0.0006
bull_imbalance_low_2 <-> diffPriceClose_VA21PPoc;0.5586;0.0006
overlap_ratio_VA_6P_11P <-> bullish_ask_abs_ratio_blw;0.5581;0.0006
diffPriceClose_VA11PvaH <-> bearish_extrem_revIntensity_ratio_extrem;0.5575;0.0006
diffLowPrice_0_2 <-> diffPriceClose_VA21PvaL;0.5561;0.0006
imbalance_score_low <-> bullish_asc_ask_bid_imbalance;0.5552;0.0006
diffPriceClosePoc_0_4 <-> atr;0.5545;0.0006
