Interaction;Value;Percentage_Contribution
pocDeltaPocVolRatio <-> bearish_dsc_ask_bid_delta_imbalance;29.9265;0.0625
overlap_ratio_VA_6P_16P <-> bull_imbalance_low_3;29.8895;0.0625
diffPriceCloseVWAP <-> bull_imbalance_high_0;29.7973;0.0623
diffVolCandle_0_1Ratio <-> diffHighPrice_0_1;29.7829;0.0622
bearish_bid_abs_ratio_abv <-> bear_imbalance_high_1;29.7128;0.0621
diffPriceClosePoc_0_5 <-> bullish_imnbScore_score;29.7068;0.0621
cumDiffVolDeltaRatio <-> bearish_dsc_ask_bid_delta_imbalance;29.6932;0.0621
poc_diff_ratio_6P_16P <-> overlap_ratio_VA_6P_16P;29.6808;0.0620
poc_diff_6P_21P <-> bullish_asc_ask_bid_delta_imbalance;29.6788;0.0620
bullish_asc_dynamics <-> bearish_absorption_intensity_repeat_count;29.6413;0.0620
deltaTimestampOpeningSection5min <-> diffHighPrice_0_4;29.6305;0.0619
deltaTimestampOpeningSection1min <-> overlap_ratio_VA_6P_21P;29.6134;0.0619
poc_diff_ratio_6P_21P <-> price_volume_dynamic;29.6011;0.0619
overlap_ratio_VA_6P_11P <-> bandWidthBB;29.5966;0.0619
VolPocVolCandleRatio <-> diffHighPrice_0_2;29.5626;0.0618
bearish_dsc_ask_bid_delta_imbalance <-> deltaTimestampOpeningSection1min;29.5160;0.0617
deltaTimestampOpeningSection30min <-> bearish_asc_ask_bid_delta_imbalance;29.4877;0.0616
price_volume_dynamic <-> perct_VA21P;29.4813;0.0616
VolPocVolCandleRatio <-> bullish_combined_pressure;29.4546;0.0616
cumDiffVolDeltaRatio <-> bandWidthBB;29.4457;0.0615
poc_diff_ratio_6P_16P <-> diffPriceClose_VA16PvaH;29.4194;0.0615
perctBB <-> bear_imbalance_high_3;29.4185;0.0615
bullish_absorption_intensity_repeat_count <-> poc_diff_6P_16P;29.3623;0.0614
bullish_bid_ratio <-> count_AbvBlw_asym_ratio;29.3622;0.0614
bear_imbalance_low_2 <-> diffHighPrice_0_4;29.3247;0.0613
diffHighPrice_0_3 <-> bear_imbalance_high_3;29.3179;0.0613
bearish_bid_ratio <-> diffPriceClose_VA21PvaL;29.3008;0.0612
bearish_dsc_ask_bid_delta_imbalance <-> bullish_absorption_intensity_repeat_count;29.2937;0.0612
bearish_abs_diff_abv <-> bullish_combined_pressure;29.2369;0.0611
overlap_ratio_VA_6P_21P <-> bullish_imnbScore_score;29.2086;0.0610
bearish_asc_dynamics <-> bullish_ask_abs_ratio_blw;29.2040;0.0610
bear_imbalance_high_3 <-> perct_VA16P;29.1905;0.0610
bull_imbalance_low_1 <-> diffPriceClose_VA11PvaL;29.1039;0.0608
perct_VA16P <-> finished_auction_high;29.0758;0.0608
bearish_asc_ask_bid_delta_imbalance <-> bearish_imnbScore_score;29.0723;0.0608
diffPriceClose_VA11PvaL <-> perct_VA6P;29.0582;0.0607
count_blw_tot_ratio <-> bullish_imnbScore_score;29.0358;0.0607
vol_volatility_score <-> bandWidthBB;29.0341;0.0607
deltaTimestampOpeningSection5min <-> bearish_absorption_score;29.0196;0.0607
market_regimeADX <-> diffPriceClose_VA21PvaH;29.0032;0.0606
diffLowPrice_0_3 <-> naked_poc_dist_above;28.9801;0.0606
perct_VA11P <-> range_strength_5_23;28.9561;0.0605
bullish_asc_dynamics <-> bullish_ask_score;28.9436;0.0605
bullish_market_context_score <-> bull_imbalance_low_2;28.9405;0.0605
bear_imbalance_high_1 <-> poc_diff_6P_21P;28.8505;0.0603
bearish_asc_ask_bid_delta_imbalance <-> bullish_market_context_score;28.7779;0.0601
diffPriceCloseVWAPbyIndex <-> bear_imbalance_high_2;28.7607;0.0601
pocDeltaPocVolRatio <-> bear_imbalance_low_1;28.7398;0.0601
perct_VA6P <-> pocDeltaPocVolRatio;28.7311;0.0601
bull_imbalance_low_3 <-> bull_imbalance_low_1;28.7263;0.0600
diffPriceClose_VA11PvaH <-> bull_imbalance_low_3;28.6896;0.0600
bullish_dsc_ask_bid_delta_imbalance <-> diffPriceClose_VA11PPoc;28.6682;0.0599
price_volume_dynamic <-> diffPriceClosePoc_0_4;28.6597;0.0599
bearish_absorption_ratio <-> poc_diff_6P_21P;28.6526;0.0599
bull_imbalance_high_1 <-> bearish_dsc_ask_bid_delta_imbalance;28.6256;0.0598
naked_poc_dist_above <-> diffVolCandle_0_1Ratio;28.6174;0.0598
perct_VA21P <-> bearish_asc_ask_bid_delta_imbalance;28.6168;0.0598
bullish_combined_pressure <-> bearish_market_context_score;28.5939;0.0598
VolCandleMeanxRatio <-> bearish_ask_score;28.5640;0.0597
poc_diff_ratio_11P_21P <-> bullish_absorption_ratio;28.5252;0.0596
bullish_combined_pressure <-> deltaTimestampOpeningSection5min;28.5137;0.0596
imbalance_score_low <-> bearish_dsc_ask_bid_delta_imbalance;28.5019;0.0596
bearish_asc_dynamics <-> absorption_intensity_repeat_bearish_vol;28.4995;0.0596
cumDiffVolDeltaRatio <-> diffPriceClose_VA16PvaH;28.4941;0.0596
overlap_ratio_VA_6P_11P <-> bearish_dsc_ask_bid_delta_imbalance;28.4593;0.0595
VolPocVolCandleRatio <-> bearish_absorption_ratio;28.4539;0.0595
bullish_market_context_score <-> bull_imbalance_high_0;28.4216;0.0594
finished_auction_high <-> overlap_ratio_VA_6P_21P;28.3994;0.0594
bull_imbalance_high_0 <-> poc_diff_6P_11P;28.3570;0.0593
deltaTimestampOpeningSection1min <-> bearish_market_context_score;28.3343;0.0592
diffPriceClose_VA21PvaL <-> bullish_dsc_ask_bid_delta_imbalance;28.3102;0.0592
diffPriceCloseVWAP <-> overlap_ratio_VA_6P_16P;28.2577;0.0591
bearish_ask_ratio <-> bearish_dsc_ask_bid_delta_imbalance;28.2557;0.0591
diffVolDelta_0_1Ratio <-> bullish_bid_abs_ratio_blw;28.2090;0.0590
diffVolDelta_0_1Ratio <-> bullish_ask_bid_ratio;28.1669;0.0589
bearish_dsc_dynamics <-> bearish_absorption_score;28.1513;0.0588
perct_VA11P <-> bear_imbalance_low_0;28.1254;0.0588
bullish_asc_dsc_ratio <-> bullish_imnbScore_score;28.1097;0.0588
ratio_delta_vol_VA6P <-> bearish_imnbScore_score;28.1080;0.0587
perct_VA21P <-> perct_VA11P;28.0933;0.0587
finished_auction_high <-> range_strength_5_23;28.0506;0.0586
overlap_ratio_VA_6P_11P <-> finished_auction_high;28.0242;0.0586
vol_volatility_score <-> deltaTimestampOpeningSection1min;28.0118;0.0585
overlap_ratio_VA_6P_16P <-> bullish_abs_diff_blw;28.0081;0.0585
bearish_dsc_ask_bid_imbalance <-> diffPriceClosePoc_0_1;27.9611;0.0584
diffPriceClose_VA11PvaL <-> bullish_ask_ratio;27.9392;0.0584
overlap_ratio_VA_6P_11P <-> bullish_dsc_ask_bid_delta_imbalance;27.9339;0.0584
bullish_combined_pressure <-> perct_VA6P;27.8970;0.0583
bearish_repeatAskBid_ratio <-> bearish_absorption_ratio;27.8745;0.0583
market_regimeADX <-> bearish_ask_score;27.8550;0.0582
deltaTimestampOpeningSection5min <-> bullish_imnbScore_score;27.8403;0.0582
diffPriceClose_VA11PPoc <-> overlap_ratio_VA_11P_21P;27.8295;0.0582
bearish_imnbScore_score <-> cumDiffVolDeltaRatio;27.7095;0.0579
bullish_dsc_ask_bid_imbalance <-> bear_imbalance_high_2;27.6977;0.0579
bandWidthBB <-> bullish_dsc_ask_bid_delta_imbalance;27.6967;0.0579
bullish_dsc_ask_bid_delta_imbalance <-> VolPocVolCandleRatio;27.6512;0.0578
bullish_bid_ratio <-> ratio_delta_vol_VA16P;27.6142;0.0577
perctBB <-> bullish_imnbScore_score;27.6067;0.0577
deltaTimestampOpeningSection5min <-> diffVolCandle_0_1Ratio;27.5673;0.0576
bear_imbalance_high_1 <-> diffPriceCloseVWAP;27.5337;0.0575
deltaTimestampOpeningSection5min <-> diffHighPrice_0_1;27.4697;0.0574
bullish_imnbScore_score <-> bandWidthBB;27.4670;0.0574
bullish_dsc_dynamics <-> bearish_repeatAskBid_ratio;27.4273;0.0573
bear_imbalance_high_2 <-> bearish_bid_ratio;27.3905;0.0572
overlap_ratio_VA_11P_21P <-> bullish_dsc_dynamics;27.3832;0.0572
pocDeltaPocVolRatio <-> diffPriceClosePoc_0_3;27.3447;0.0572
bullish_absorption_score <-> bear_imbalance_low_2;27.3028;0.0571
poc_diff_ratio_11P_21P <-> bearish_asc_dynamics;27.3018;0.0571
diffPriceClose_VA16PvaH <-> range_strength_5_23;27.2883;0.0570
atr <-> VolPocVolCandleRatio;27.2112;0.0569
bullish_repeatAskBid_ratio <-> ratio_delta_vol_VA6P;27.1222;0.0567
perct_VA6P <-> bear_imbalance_high_3;27.1049;0.0567
bear_imbalance_low_1 <-> diffPriceClose_VA6PvaL;27.0739;0.0566
market_regimeADX <-> bullish_repeatAskBid_ratio;27.0700;0.0566
range_strength_10_32 <-> overlap_ratio_VA_11P_21P;27.0641;0.0566
absorption_intensity_repeat_bullish_vol <-> diffPriceClose_VA6PvaL;27.0603;0.0566
bearish_repeatAskBid_ratio <-> ratio_delta_vol_VA21P;26.9632;0.0564
bear_imbalance_high_3 <-> imbalance_score_high;26.9515;0.0563
pocDeltaPocVolRatio <-> perct_VA11P;26.9485;0.0563
ratio_delta_vol_VA21P <-> pocDeltaPocVolRatio;26.9483;0.0563
diffVolCandle_0_1Ratio <-> bull_imbalance_high_0;26.9017;0.0562
naked_poc_dist_above <-> absorption_intensity_repeat_bullish_vol;26.8932;0.0562
bullish_dsc_dynamics <-> overlap_ratio_VA_6P_16P;26.8909;0.0562
bearish_bid_score <-> ratioDeltaAbv;26.8815;0.0562
bear_imbalance_high_2 <-> bullish_ask_abs_ratio_blw;26.8574;0.0561
diffPriceClosePoc_0_4 <-> perct_VA11P;26.8515;0.0561
bearish_combined_pressure <-> imbalance_score_high;26.7933;0.0560
bullish_bid_ratio <-> overlap_ratio_VA_11P_21P;26.7672;0.0559
VolCandleMeanxRatio <-> bullish_asc_ask_bid_delta_imbalance;26.6675;0.0557
diffLowPrice_0_2 <-> overlap_ratio_VA_11P_21P;26.6501;0.0557
bull_imbalance_low_1 <-> perct_VA6P;26.6179;0.0556
diffHighPrice_0_2 <-> bullish_absorption_ratio;26.5619;0.0555
bear_imbalance_high_3 <-> bear_imbalance_low_0;26.5502;0.0555
finished_auction_high <-> bullish_imbalance_evolution;26.5474;0.0555
bullish_combined_pressure <-> bull_imbalance_low_2;26.5249;0.0554
deltaTimestampOpeningSection5min <-> bearish_abs_diff_abv;26.5189;0.0554
bullish_ask_score <-> diffPriceClose_VA11PvaL;26.5162;0.0554
pocDeltaPocVolRatio <-> bearish_imnbScore_score;26.5138;0.0554
bearish_asc_dsc_ratio <-> bearish_absorption_intensity_repeat_count;26.4739;0.0553
bullish_imbalance_evolution <-> bullish_asc_ask_bid_delta_imbalance;26.4560;0.0553
diffLowPrice_0_3 <-> perct_VA16P;26.3994;0.0552
overlap_ratio_VA_11P_21P <-> bull_imbalance_high_2;26.3951;0.0552
diffPriceCloseVWAP <-> bearish_dsc_ask_bid_delta_imbalance;26.3806;0.0551
bull_imbalance_high_2 <-> bearish_repeatAskBid_ratio;26.3525;0.0551
bear_imbalance_high_3 <-> finished_auction_high;26.3335;0.0550
bearish_bid_score <-> bullish_combined_pressure;26.3061;0.0550
diffPriceClose_VA11PvaL <-> diffLowPrice_0_3;26.2857;0.0549
bullish_absorption_intensity_repeat_count <-> bull_imbalance_low_1;26.2843;0.0549
ratio_delta_vol_VA6P <-> bear_imbalance_high_1;26.2063;0.0548
overlap_ratio_VA_6P_21P <-> bear_imbalance_low_2;26.1998;0.0548
ratio_delta_vol_VA16P <-> bear_imbalance_high_2;26.1442;0.0546
bearish_imbalance_evolution <-> diffPriceClose_VA6PvaL;26.1302;0.0546
naked_poc_dist_above <-> overlap_ratio_VA_6P_11P;26.1065;0.0546
bear_imbalance_high_1 <-> bearish_market_context_score;26.0696;0.0545
diffPriceClosePoc_0_3 <-> finished_auction_high;26.0637;0.0545
diffPriceClose_VA16PvaH <-> finished_auction_high;26.0576;0.0545
perct_VA16P <-> bull_imbalance_high_0;26.0113;0.0544
overlap_ratio_VA_11P_21P <-> ratio_delta_vol_VA6P;26.0035;0.0543
perct_VA21P <-> bearish_absorption_ratio;25.9760;0.0543
diffPriceClosePoc_0_2 <-> bear_imbalance_low_1;25.9588;0.0543
diffPriceClose_VA11PvaL <-> overlap_ratio_VA_11P_21P;25.9557;0.0542
diffLowPrice_0_3 <-> bearish_bid_ratio;25.9517;0.0542
bull_imbalance_high_0 <-> diffLowPrice_0_5;25.9320;0.0542
bearish_ask_score <-> overlap_ratio_VA_6P_21P;25.8935;0.0541
poc_diff_ratio_6P_16P <-> range_strength_5_23;25.8600;0.0540
bearish_bid_score <-> bearish_absorption_intensity_repeat_count;25.8351;0.0540
bandWidthBB <-> diffPriceClosePoc_0_4;25.8349;0.0540
bullish_combined_pressure <-> bullish_imnbScore_score;25.7992;0.0539
diffHighPrice_0_3 <-> ratio_delta_vol_VA21P;25.7574;0.0538
naked_poc_dist_above <-> diffPriceCloseVWAP;25.7138;0.0537
bearish_bid_ratio <-> bearish_absorption_intensity_repeat_count;25.6802;0.0537
ratio_delta_vol_VA6P <-> vol_volatility_score;25.6742;0.0537
range_strength_10_32 <-> bull_imbalance_high_0;25.6579;0.0536
diffLowPrice_0_4 <-> vol_volatility_score;25.6407;0.0536
bearish_ask_bid_ratio <-> diffVolCandle_0_1Ratio;25.6018;0.0535
overlap_ratio_VA_11P_21P <-> price_volume_dynamic;25.5593;0.0534
market_regimeADX <-> bull_imbalance_low_2;25.5553;0.0534
bearish_imnbScore_score <-> imbalance_score_low;25.5418;0.0534
bearish_asc_ask_bid_delta_imbalance <-> VolPocVolCandleRatio;25.5381;0.0534
bull_imbalance_low_2 <-> bull_imbalance_high_0;25.5061;0.0533
bearish_abs_diff_abv <-> bullish_dsc_dynamics;25.4842;0.0533
diffHighPrice_0_4 <-> diffLowPrice_0_4;25.4593;0.0532
bearish_absorption_ratio <-> diffVolCandle_0_1Ratio;25.4229;0.0531
imbalance_score_high <-> cumDiffVolDeltaRatio;25.4116;0.0531
ratio_delta_vol_VA6P <-> bearish_combined_pressure;25.3903;0.0531
naked_poc_dist_below <-> perct_VA6P;25.3743;0.0530
bullish_asc_ask_bid_delta_imbalance <-> imbalance_score_low;25.3661;0.0530
perct_VA6P <-> overlap_ratio_VA_6P_11P;25.3527;0.0530
diffPriceClose_VA11PvaL <-> market_regimeADX;25.3441;0.0530
overlap_ratio_VA_6P_16P <-> deltaTimestampOpeningSection5min;25.2670;0.0528
poc_diff_ratio_6P_16P <-> diffHighPrice_0_4;25.2634;0.0528
bearish_absorption_score <-> perct_VA6P;25.2164;0.0527
bearish_market_context_score <-> bearish_imnbScore_score;25.2147;0.0527
perctBB <-> perct_VA11P;25.2095;0.0527
bull_imbalance_high_0 <-> bearish_dsc_ask_bid_delta_imbalance;25.1990;0.0527
diffLowPrice_0_4 <-> bearish_combined_pressure;25.1789;0.0526
bandWidthBB <-> bullish_absorption_intensity_repeat_count;25.1303;0.0525
ratio_delta_vol_VA16P <-> diffLowPrice_0_2;25.1026;0.0525
bull_imbalance_high_2 <-> bearish_dsc_ask_bid_delta_imbalance;25.0412;0.0523
bull_imbalance_low_2 <-> bear_imbalance_high_3;25.0403;0.0523
bearish_absorption_intensity_repeat_count <-> deltaTimestampOpeningSection1min;24.9832;0.0522
ratio_delta_vol_VA16P <-> diffPriceCloseVWAPbyIndex;24.9474;0.0521
bearish_repeatAskBid_ratio <-> diffVolCandle_0_1Ratio;24.9326;0.0521
deltaTimestampOpeningSection1min <-> diffHighPrice_0_4;24.8735;0.0520
bullish_abs_diff_blw <-> bullish_bid_score;24.8687;0.0520
bull_imbalance_low_3 <-> perct_VA11P;24.8089;0.0519
diffPriceClosePoc_0_4 <-> bear_imbalance_high_3;24.7884;0.0518
deltaTimestampOpeningSection5min <-> bearish_asc_ask_bid_delta_imbalance;24.7717;0.0518
bearish_imbalance_evolution <-> diffVolDelta_0_1Ratio;24.7642;0.0518
bearish_absorption_intensity_repeat_count <-> bearish_imnbScore_score;24.7636;0.0518
bearish_repeatAskBid_ratio <-> atr;24.7138;0.0517
bearish_ask_score <-> bullish_combined_pressure;24.6665;0.0516
count_AbvBlw_asym_ratio <-> bearish_market_context_score;24.6621;0.0515
ratio_delta_vol_VA21P <-> bearish_dsc_ask_bid_delta_imbalance;24.6418;0.0515
bearish_market_context_score <-> bullish_imnbScore_score;24.5977;0.0514
bearish_ask_score <-> overlap_ratio_VA_6P_16P;24.5955;0.0514
pocDeltaPocVolRatio <-> bandWidthBB;24.5773;0.0514
diffPriceClosePoc_0_0 <-> bullish_market_context_score;24.5573;0.0513
bullish_asc_dsc_ratio <-> bull_imbalance_high_0;24.5413;0.0513
imbalance_score_high <-> diffPriceCloseVWAP;24.5341;0.0513
diffPriceClose_VA11PvaL <-> bullish_dsc_dynamics;24.5164;0.0512
diffPriceClose_VA6PPoc <-> ratio_delta_vol_VA6P;24.4945;0.0512
bear_imbalance_low_2 <-> bullish_market_context_score;24.4865;0.0512
naked_poc_dist_above <-> perct_VA11P;24.4841;0.0512
diffVolDelta_0_1Ratio <-> price_volume_dynamic;24.4834;0.0512
market_regimeADX <-> bearish_repeatAskBid_ratio;24.4720;0.0511
bandWidthBB <-> diffPriceCloseVWAP;24.4392;0.0511
diffPriceClosePoc_0_2 <-> diffPriceClosePoc_0_3;24.4313;0.0511
overlap_ratio_VA_11P_21P <-> bullish_market_context_score;24.4076;0.0510
bullish_ask_ratio <-> bear_imbalance_low_2;24.3854;0.0510
vol_volatility_score <-> market_regimeADX;24.3672;0.0509
bull_imbalance_low_3 <-> naked_poc_dist_above;24.3643;0.0509
bull_imbalance_low_2 <-> naked_poc_dist_above;24.3522;0.0509
diffHighPrice_0_4 <-> diffPriceClose_VA21PvaL;24.3022;0.0508
bear_imbalance_high_1 <-> bear_imbalance_low_1;24.2967;0.0508
diffPriceCloseVWAP <-> perct_VA6P;24.2957;0.0508
diffHighPrice_0_3 <-> diffPriceClose_VA6PPoc;24.2924;0.0508
ratioDeltaBlw <-> diffHighPrice_0_3;24.2818;0.0508
price_volume_dynamic <-> diffPriceClosePoc_0_5;24.2795;0.0507
diffLowPrice_0_5 <-> diffPriceClose_VA21PvaH;24.2763;0.0507
bearish_combined_pressure <-> diffPriceCloseVWAP;24.1860;0.0506
bullish_abs_diff_blw <-> absorption_intensity_repeat_bearish_vol;24.1328;0.0504
vol_volatility_score <-> overlap_ratio_VA_6P_16P;24.1307;0.0504
overlap_ratio_VA_6P_16P <-> bullish_dsc_ask_bid_imbalance;24.0855;0.0503
overlap_ratio_VA_6P_11P <-> bearish_absorption_score;24.0337;0.0502
poc_diff_6P_21P <-> bearish_ask_abs_ratio_abv;23.9984;0.0502
diffHighPrice_0_4 <-> bullish_combined_pressure;23.9862;0.0501
deltaTimestampOpeningSection5min <-> bull_imbalance_low_2;23.9264;0.0500
bull_imbalance_high_1 <-> absorption_intensity_repeat_bearish_vol;23.9261;0.0500
bear_imbalance_high_1 <-> bearish_dsc_ask_bid_delta_imbalance;23.9114;0.0500
bearish_imbalance_evolution <-> bullish_repeatAskBid_ratio;23.8943;0.0499
ratioDeltaBlw <-> overlap_ratio_VA_11P_21P;23.8913;0.0499
price_volume_dynamic <-> bearish_asc_dsc_ratio;23.8902;0.0499
bullish_imnbScore_score <-> poc_diff_6P_11P;23.8850;0.0499
bearish_absorption_ratio <-> diffHighPrice_0_2;23.8825;0.0499
bear_imbalance_high_2 <-> ratio_delta_vol_VA11P;23.8775;0.0499
bearish_market_context_score <-> bullish_absorption_ratio;23.8593;0.0499
absorption_intensity_repeat_bearish_vol <-> market_regimeADX;23.8504;0.0498
deltaTimestampOpeningSection5min <-> imbalance_score_high;23.8438;0.0498
imbalance_score_low <-> range_strength_5_23;23.8360;0.0498
bandWidthBB <-> bullish_imbalance_evolution;23.8305;0.0498
range_strength_5_23 <-> VolCandleMeanxRatio;23.8287;0.0498
bull_imbalance_high_2 <-> diffPriceClose_VA21PPoc;23.8199;0.0498
diffPriceClose_VA11PvaH <-> bandWidthBB;23.7981;0.0497
cumDiffVolDeltaRatio <-> bull_imbalance_high_0;23.7928;0.0497
diffPriceCloseVWAP <-> market_regimeADX;23.7660;0.0497
bearish_repeatAskBid_ratio <-> bull_imbalance_low_3;23.7338;0.0496
VolPocVolCandleRatio <-> bullish_absorption_intensity_repeat_count;23.7303;0.0496
market_regimeADX <-> bearish_ask_abs_ratio_abv;23.7248;0.0496
bearish_absorption_score <-> diffPriceClose_VA11PvaH;23.7226;0.0496
bearish_ask_abs_ratio_abv <-> bullish_bid_score;23.6964;0.0495
bearish_repeatAskBid_ratio <-> bearish_ask_abs_ratio_abv;23.6522;0.0494
price_volume_dynamic <-> bear_imbalance_low_0;23.6478;0.0494
ratio_delta_vol_VA16P <-> bull_imbalance_high_0;23.6268;0.0494
bearish_bid_score <-> perct_VA11P;23.6177;0.0494
bear_imbalance_low_0 <-> VolPocVolCandleRatio;23.6087;0.0493
bearish_repeatAskBid_ratio <-> absorption_intensity_repeat_bearish_vol;23.6082;0.0493
atr <-> bullish_imbalance_evolution;23.5818;0.0493
diffPriceClose_VA11PPoc <-> poc_diff_ratio_6P_21P;23.5422;0.0492
bull_imbalance_high_0 <-> bullish_asc_dynamics;23.5370;0.0492
bullish_combined_pressure <-> bear_imbalance_high_2;23.5121;0.0491
overlap_ratio_VA_6P_16P <-> bear_imbalance_high_3;23.4869;0.0491
bull_imbalance_low_3 <-> bearish_imnbScore_score;23.4731;0.0491
overlap_ratio_VA_6P_11P <-> bearish_market_context_score;23.4379;0.0490
naked_poc_dist_above <-> finished_auction_high;23.4313;0.0490
price_volume_dynamic <-> bull_imbalance_high_1;23.3973;0.0489
diffPriceClosePoc_0_5 <-> pocDeltaPocVolRatio;23.3741;0.0489
bear_imbalance_high_2 <-> bull_imbalance_low_1;23.3531;0.0488
bullish_repeatAskBid_ratio <-> price_volume_dynamic;23.3469;0.0488
pocDeltaPocVolRatio <-> bull_imbalance_low_1;23.3344;0.0488
bull_imbalance_low_2 <-> diffVolCandle_0_1Ratio;23.3335;0.0488
diffPriceClose_VA21PvaL <-> diffVolDelta_0_1Ratio;23.3148;0.0487
bullish_abs_diff_blw <-> diffHighPrice_0_4;23.3117;0.0487
bearish_bid_abs_ratio_abv <-> bullish_dsc_dynamics;23.3112;0.0487
bearish_ask_bid_ratio <-> overlap_ratio_VA_6P_16P;23.3081;0.0487
bullish_ask_score <-> finished_auction_high;23.2528;0.0486
market_regimeADX <-> bearish_ask_bid_ratio;23.2052;0.0485
market_regimeADX <-> bear_imbalance_high_1;23.1734;0.0484
ratio_delta_vol_VA21P <-> ratioDeltaBlw;23.1683;0.0484
bear_imbalance_low_1 <-> overlap_ratio_VA_6P_11P;23.1421;0.0484
bull_imbalance_high_0 <-> VolCandleMeanxRatio;23.1331;0.0483
bull_imbalance_low_3 <-> bull_imbalance_high_2;23.1180;0.0483
bandWidthBB <-> VolBlw_vol_ratio;23.1001;0.0483
bullish_abs_diff_blw <-> bull_imbalance_high_0;23.0729;0.0482
bearish_dsc_ask_bid_imbalance <-> bearish_imnbScore_score;23.0643;0.0482
bearish_bid_abs_ratio_abv <-> ratio_delta_vol_VA6P;23.0634;0.0482
bull_imbalance_low_3 <-> VolPocVolCandleRatio;22.9666;0.0480
perct_VA21P <-> poc_diff_6P_21P;22.8502;0.0478
perctBB <-> pocDeltaPocVolRatio;22.8427;0.0477
diffLowPrice_0_3 <-> VolCandleMeanxRatio;22.7985;0.0477
bear_imbalance_low_2 <-> bearish_dsc_ask_bid_delta_imbalance;22.7984;0.0477
bull_imbalance_high_2 <-> bearish_asc_dynamics;22.7955;0.0476
bullish_ask_score <-> bearish_market_context_score;22.7800;0.0476
overlap_ratio_VA_6P_16P <-> bearish_combined_pressure;22.7719;0.0476
bearish_imnbScore_score <-> perct_VA11P;22.7454;0.0475
VolCandleMeanxRatio <-> diffPriceCloseVWAP;22.6795;0.0474
pocDeltaPocVolRatio <-> bull_imbalance_low_2;22.6753;0.0474
bearish_asc_ask_bid_delta_imbalance <-> bear_imbalance_high_3;22.6448;0.0473
diffPriceClose_VA21PPoc <-> deltaTimestampOpeningSection30min;22.5635;0.0472
ratio_delta_vol_VA6P <-> market_regimeADX;22.5138;0.0471
bullish_absorption_ratio <-> VolPocVolCandleRatio;22.4804;0.0470
range_strength_5_23 <-> bullish_combined_pressure;22.4708;0.0470
bearish_imnbScore_score <-> bullish_dsc_ask_bid_delta_imbalance;22.4695;0.0470
diffHighPrice_0_3 <-> naked_poc_dist_above;22.4563;0.0469
overlap_ratio_VA_6P_11P <-> bearish_bid_score;22.4413;0.0469
bull_imbalance_low_2 <-> bull_imbalance_high_1;22.4166;0.0469
ratio_delta_vol_VA11P <-> perct_VA16P;22.3666;0.0467
price_volume_dynamic <-> diffHighPrice_0_4;22.3288;0.0467
diffPriceClose_VA11PvaH <-> bullish_absorption_score;22.3126;0.0466
diffPriceClosePoc_0_2 <-> absorption_intensity_repeat_bullish_vol;22.3120;0.0466
diffVolCandle_0_1Ratio <-> perct_VA11P;22.2893;0.0466
perct_VA11P <-> poc_diff_ratio_11P_21P;22.2821;0.0466
